Gene1,Gene2,Label
CXCL6,RAC3,0
QSOX1,ASPN,0
CHP2,NAV2,0
ZNF454,SOX10,0
ZNF454,SRCIN1,0
TSHZ3,WNT10A,0
GCNT4,KITLG,0
NTN1,PLA2G4A,0
CORO2B,ITGA5,0
DBC1,PCDHB9,0
MSI1,FBXO2,0
PDPN,TK1,0
RHOB,C15orf59,0
RHOF,CCNA2,0
GLIS1,GPR39,0
ANXA1,LYPD6B,0
WNT2B,CHRNA2,0
CCDC89,C11orf70,0
F12,SRD5A2,0
ASF1B,TRIM36,0
CYP24A1,EDAR,0
PRSS16,TP63,0
DDIT4L,BEX1,0
GPLD1,RGNEF,0
SLC26A3,GCNT1,0
MAP1B,HRH2,0
NRG1,HOXB2,0
BATF,CHP2,0
DDIT4,NUDT8,0
FOSB,GPR124,0
PLEKHG3,CACNA1D,0
DGKG,FOXQ1,0
IL1RN,CHST2,0
WNT3A,MBNL3,0
ITGB6,ME1,0
NRXN1,SP6,0
SLC13A3,HJURP,0
CLDN11,RBPMS,0
CENPM,MTMR11,0
PPP2R2B,TMEM106A,0
FAM176A,ZNF30,0
CASQ1,NAV2,0
GAL,FLRT2,0
NUDT10,SAMD5,0
WNT2,PRIMA1,0
UBE2C,ADRA2B,0
CAMK1D,S100A2,0
DUSP2,PTPLAD2,0
SNAI2,MAMSTR,0
DUSP15,COPZ2,0
PPP1R1A,PAQR8,0
RHBDL3,POU2F2,0
FAT2,SLC38A5,0
HSPB6,ENO2,0
VWCE,C1orf183,0
LIX1,KLF5,0
VSIG2,DNAJB5,0
LRRC56,KLHL13,0
RGS7BP,CCDC68,0
CA14,DAPP1,0
AGR3,RGS11,0
TSHZ3,TRIM58,0
LRRC56,DUOX2,0
TFCP2L1,SORCS2,0
ITGA9,SYCE1L,0
CASQ2,GPX2,0
ANGPTL1,FCGBP,0
SNAP47,S100A6,0
C1orf64,CYP4F12,0
DUSP2,ENTPD3,0
SNX7,KITLG,0
DCN,KRT13,0
ZNF486,GPX3,0
TSHZ3,PTPLAD2,0
MST4,PPM1L,0
C1QTNF1,ACSS3,0
RTN1,SYNM,0
SLC38A4,GPR126,0
BUB1B,C11orf93,0
PLBD1,SLC38A5,0
LASS1,FMN2,0
VWA5A,ZNF185,0
PRAC,C9orf140,0
STXBP5L,SLCO3A1,0
FRMD6,SLC26A3,0
C1orf64,APOBEC3G,0
GPLD1,HOXD11,0
C1orf64,CDC42EP3,0
CLDN11,ASB2,0
DSC3,EPHB1,0
MMP16,CXCL10,0
MESP1,CHRNA2,0
EFEMP1,RIMS4,0
FUT3,VSNL1,0
SLC7A4,DUOX2,0
SCUBE3,ANXA2,0
EDAR,KRT6A,0
SPAG5,TSLP,0
JAZF1,ATOH8,0
POU5F1B,TMEM106A,0
TTK,MEIS2,0
CEACAM6,SOX5,0
C19orf33,SOHLH2,0
SPAG5,PPP2R2B,0
MESP1,C16orf59,0
KRT23,MR1,0
PDPN,C1orf116,0
SMIM10,MARVELD1,0
AOC3,VAV3,0
RNF165,LRRN3,0
IL1RN,PCSK2,0
DOK7,SPTLC3,0
DOK7,OGN,0
TMEM139,FCGBP,0
ACTC1,DLK2,0
AMT,BMP5,0
GAS1,NUSAP1,0
FADS2,MEX3A,0
KIAA0101,TMEM200B,0
TGFB3,TRPM8,0
EDIL3,LMO3,0
SLC1A3,PDE5A,0
CFL2,C12orf34,0
ITGB1BP2,SLC18A2,0
SNAI2,EFHA2,0
MAP1B,FOXQ1,0
RCAN2,TFF3,0
KIFC1,C1orf175,0
ALOX15,ST6GAL2,0
TSHZ3,PCP4L1,0
CTF1,ENTPD3,0
NRP2,DIXDC1,0
BEX1,POU5F1B,0
C16orf45,CCDC3,0
CFL2,NDRG4,0
GABRB3,SBK1,0
MYL9,CITED1,0
ERBB4,SBK1,0
LFNG,RASGRF2,0
TMEM45B,GPR126,0
P2RX5,CEND1,0
GLIS1,RUNX1T1,0
LGALS3BP,RHBDL3,0
DUSP15,EDNRA,0
NAALADL1,PDLIM1,0
PMP2,TRIM36,0
PRRG4,C16orf89,0
ITGBL1,C4orf19,0
KCNQ5,PI16,0
NIPAL4,GMDS,0
CFD,SLC47A1,0
KNDC1,ASS1,0
OLFM4,FASN,0
ITGA1,TMEM108,0
MFAP5,GNAZ,0
RBP1,LPP,0
CABP4,TMEM106A,0
WNT3A,NRK,0
ST6GALNAC4,FXYD6,0
EFS,TMTC4,0
CHGB,ACSF2,0
PLBD1,PRRG4,0
CYTL1,KNDC1,0
EDIL3,YPEL1,0
HOMER2,SFTPA2,0
ACTN2,SNPH,0
PDE5A,CALD1,0
AK5,KCNB1,0
TDRD1,NOS1,0
KRT17,LYPD6B,0
SCGB1A1,EFHC2,0
MPP6,TRPC6,0
PYGM,C10orf72,0
PHYHD1,ATCAY,0
C5orf4,CPB1,0
SV2A,POU2AF1,0
TWIST1,NUDT8,0
MBNL3,DES,0
TRPM8,SPDEF,0
TMEM184A,BIRC5,0
ARL10,EPHA2,0
ARC,SEMA3E,0
INPP1,PLA2G2A,0
CYP4F22,GSTM1,0
HUNK,NIPAL4,0
SRL,PLCL1,0
CFL2,FZD8,0
TWIST1,PALM3,0
STXBP5L,SCN7A,0
TLR2,TRHDE,0
CXCL9,C11orf70,0
GATM,DAPP1,0
TMEFF2,RGS7BP,0
GALNT6,NKAIN1,0
ADORA2B,SIX1,0
FOLH1,ITGAX,0
NTRK2,SELE,0
PTCHD1,ADRA2B,0
CORO2B,S100B,0
CHTF18,VWCE,0
ACTC1,TSPAN2,0
AVPI1,PRICKLE2,0
ADAMTS5,ATRNL1,0
RASGRF2,KCNJ5,0
COMP,FOXI1,0
SGEF,E2F5,0
NLGN1,DOK4,0
TRIM6,ANKRD43,0
PABPC1L2B,BCL2,0
KRT16,TMEM52,0
PMEPA1,CDCA3,0
C2CD4C,EFNA5,0
RASL12,TMEM40,0
ETS2,CDKL1,0
EPHA2,NUSAP1,0
CYP24A1,SPATA18,0
ST8SIA1,CXCL17,0
DLX2,DCAF12L2,0
DUSP15,UNC5B,0
ISX,NRK,0
PREX2,ACTG2,0
TOX3,BAIAP3,0
MSI1,STIL,0
TRIM22,FOXP2,0
MR1,AHNAK2,0
TGFB1I1,POU2F2,0
CCNJL,NRXN1,0
MLF1IP,AFF2,0
GABRB3,CHRDL1,0
IFI27L2,EMP3,0
CDK5R1,ZNF536,0
MYOCD,C14orf159,0
PGAP1,AVPI1,0
PCDH10,FMN2,0
CTTNBP2,PCDHB2,0
AMPH,HAGHL,0
VCL,SLMAP,0
GATA3,PGM5,0
TRIP13,TP63,0
BCHE,CHP2,0
F10,ASPH,0
TRIP13,SCGB1A1,0
EDNRA,CXorf57,0
FGF7,TCEAL2,0
F5,CDC20,0
TSPAN1,ACSS3,0
G0S2,GSTM4,0
CXCR2,ASB2,0
SLC19A1,KIF4A,0
C6orf174,PCSK6,0
GPRIN1,MYBPC1,0
TCN2,LRCH2,0
ERN2,STOM,0
GGT6,UNC5C,0
MECOM,MLC1,0
DUSP4,CFC1B,0
TSLP,SERPINB11,0
COL9A2,TRERF1,0
PLSCR4,CD207,0
CLIC3,SP6,0
EFNA5,POU2F2,0
PPP1R14B,SVIL,0
NEURL3,C19orf48,0
SERTAD4,CSRP1,0
CCDC80,TNS4,0
APOE,PI16,0
CEP55,SERPINB11,0
ZNF804A,BNIPL,0
ANO6,ROBO1,0
ASPM,BMPER,0
RTN1,KCTD17,0
C4orf19,MYH11,0
HOXA7,ONECUT2,0
TBC1D1,GFRA2,0
HSPA4L,MGC29506,0
NTRK3,RARG,0
NCAPH,CCDC40,0
HIST1H2BG,PLAC9,0
SCARA3,LSAMP,0
TACR2,IL17RE,0
JAZF1,NACAD,0
MCAM,ABCC8,0
NTN1,ANGPTL4,0
CCNB2,ASAM,0
CCDC69,MYH6,0
PAPPA,WISP2,0
TSHZ2,LENG9,0
SEMA3D,GABRP,0
CCDC3,SLC26A6,0
HFE,FCGBP,0
GAL,SLC25A27,0
CXCL6,HAGHL,0
PTPRZ1,FXYD1,0
TMEM178,CCDC68,0
RAB26,NYNRIN,0
FOLH1,DCHS2,0
BHMT2,LRAT,0
MYOT,SLC26A1,0
BDKRB2,GPLD1,0
GPR37,L3MBTL4,0
IL33,SRL,0
EFS,LY75,0
PNMT,ABCC3,0
CORO2B,TMEM37,0
SOHLH2,PROM1,0
DUSP4,PTRF,0
EPCAM,BMPER,0
ARHGAP20,GNAZ,0
ACSM1,C10orf72,0
CHST11,PRKG1,0
PRDM16,S100A8,0
DPT,AFF2,0
CXorf57,C12orf34,0
GDPD1,SLC2A5,0
SCGB3A1,PRODH,0
ABCC6,KRT17,0
DUSP4,SCARA3,0
ACTN2,LRRC2,0
DDIT4L,SDC1,0
FLNA,SDC1,0
EHD2,VWA5A,0
PMP2,TDRD6,0
ZDHHC11,GATM,0
AQP5,TRIM29,0
PIP,GALNT6,0
TRIM36,RARG,0
GDPD1,LRAT,0
PRDM8,C15orf41,0
ZNF711,NEURL3,0
SPEG,CDK5R1,0
ITGBL1,MYH6,0
C2orf43,SIX1,0
PEAK1,NEFL,0
EDAR,PNMAL2,0
AFF2,ABCC8,0
KCNMA1,EDN3,0
IFI27L2,FZD8,0
MEIS1,CAMK1D,0
STARD8,NAV2,0
CBX2,HS3ST4,0
FAM83B,LPAR1,0
AKR1B1,GPR109A,0
HSD17B13,CNTN1,0
RRAS,SELE,0
TMEM37,MBNL3,0
TRPM2,KLK4,0
ENTPD5,FEZ1,0
KCTD14,CD177,0
OSTalpha,TMEM139,0
CNTNAP2,HIST3H2A,0
LRRIQ1,LRRN3,0
CLIP3,MEIS2,0
TGFB3,NUP210,0
FBXO17,ITGBL1,0
FBXO17,COLEC12,0
NEGR1,SCN7A,0
ADPRHL1,ANGPT1,0
TGM4,PLP2,0
DPYS,CDK5R1,0
LGALS3BP,TP53INP1,0
DOCK3,GPR39,0
LY75,STX19,0
PNMT,PCDH20,0
FERMT1,TUBB4,0
DDIT4,UBE2C,0
CTNND2,ID4,0
TIMP3,PTCHD2,0
S100B,SLC4A11,0
PLXNA4,VGLL1,0
NTRK2,SCN5A,0
ZSCAN20,GRIA3,0
SKA3,ADCY5,0
NEXN,RARRES2,0
ANO7,TLCD1,0
HOXB4,KRT19,0
PTPLA,KLF8,0
FBXO2,PDE5A,0
TRHDE,IL6ST,0
ANO5,IL33,0
ARHGEF19,RTN4RL2,0
SLCO3A1,NETO2,0
PYGM,SPON1,0
TLR2,MPZL2,0
C5orf4,MBNL2,0
AFF2,LCA5,0
TCF7L1,C6orf27,0
CPA6,C4A,0
DEFB1,HMGCLL1,0
MCAM,MAP1B,0
VAV3,GLI3,0
HOXD11,C6orf27,0
FASN,P2RY2,0
DYNC1I1,PDE6B,0
ACSM1,C7orf58,0
SLC24A3,SFTPA2,0
FGF2,PGM5,0
LY6K,HMGCLL1,0
TRPV4,CLIC3,0
CACNA2D1,ODZ3,0
SKA3,TNFRSF10C,0
LGALS3,ADRA2B,0
PRDM5,PTCHD1,0
DPT,CDKN2A,0
CENPF,ABP1,0
L3MBTL4,PCDHB9,0
FGF7,PPAPDC3,0
ESPL1,OAT,0
TSHZ3,ITGAX,0
FILIP1L,PCDH20,0
CAV2,LRRC56,0
ITGB6,FAM176A,0
TRHDE,SLPI,0
C2orf72,HECW1,0
MMP11,PTGS1,0
RSPO2,AQP5,0
PDE3B,GDPD1,0
ETNK2,C18orf45,0
RNF128,S100B,0
TRIB1,HAGHL,0
KIF2C,KSR1,0
ACE,TGFB1I1,0
AHR,TMEM108,0
SLC38A5,GRIA3,0
GDF15,KIF26B,0
TCF7L1,FOXD1,0
TGM4,SEMA5A,0
NRP2,CCDC3,0
HBA1,ZDHHC11,0
MYOCD,BMPER,0
NAGS,NTF4,0
APLN,BICD1,0
CA11,PDLIM5,0
PLCL1,IQSEC3,0
C16orf45,ANXA6,0
ELL3,FAM107A,0
RTN4RL2,PCDHGB1,0
IL1RN,MPP2,0
KLK2,SPARCL1,0
MLF1IP,PAQR7,0
CPNE5,AKR1C2,0
EDAR,MR1,0
HAAO,MARCKSL1,0
PDGFD,PRICKLE2,0
CCDC80,C16orf45,0
RAP1GAP,FAT4,0
DUOXA1,SEC23A,0
PTGES,CPLX3,0
ADH1B,SOHLH2,0
PLA1A,PTH1R,0
NTRK3,NAV2,0
MMP11,S100B,0
ATCAY,GPR124,0
WIF1,PHYHD1,0
JPH4,FUT2,0
B4GALNT1,TMEM139,0
ITGA8,VWA5A,0
SPOCK3,MCOLN2,0
CA12,RHBDL3,0
TSPAN2,PCP4L1,0
GSTM3,SRL,0
EMILIN3,ZYG11A,0
FOXF1,ANXA6,0
EFCAB1,SCN7A,0
GNAO1,SORCS1,0
RAB9B,CPLX1,0
SEMA6D,TP53INP1,0
PRAC,DCHS2,0
GPR133,TPM2,0
RAB26,HES6,0
EFHA2,NHSL2,0
PTGIS,S100A9,0
PMP2,SCN7A,0
TMEFF2,ABCC8,0
CNTNAP2,GSTM4,0
CCNJL,PKIB,0
MESP1,CXCL17,0
PLAC9,ELAVL2,0
SERPINF1,ALOX15,0
ITGB1BP2,UBXN10,0
NPR2,BVES,0
CA14,ASPH,0
RAC3,DST,0
TRIM36,SEMA6D,0
SLC26A1,GMDS,0
PABPC1L,PHYHIPL,0
B3GALT2,MFSD2A,0
ST6GALNAC2,CAV1,0
CYP27A1,NEURL3,0
TMPRSS4,RAPGEFL1,0
HOXB2,POU2AF1,0
ITGA9,GGT6,0
RGS10,ALDH3A1,0
SOSTDC1,TWIST2,0
COL21A1,B3GNT8,0
SGK1,DAAM2,0
TNS4,SH3PXD2B,0
CCNJL,NEFL,0
FILIP1,RGS7BP,0
GEFT,LRRC2,0
IRAK3,KIAA1161,0
LTF,RBPMS,0
CD38,SH3BGR,0
FAT2,CPLX3,0
HOXB13,CDKL1,0
CYP4F22,KCNAB1,0
F5,EVX1,0
GAL,HSF4,0
RGS22,ABCC4,0
KCNMA1,CPEB1,0
HBA1,KNDC1,0
AFAP1L2,C1orf114,0
TMEM47,TRIM29,0
CENPN,TRERF1,0
NTN4,ELFN2,0
SMOC1,ITGB3,0
ATAD3C,KCNJ5,0
ARHGAP20,DNER,0
EFHD1,FOXD1,0
CPLX3,SP6,0
CCDC80,B3GNT9,0
ANO5,ITGBL1,0
PLLP,ZNF536,0
TRHDE,SERPINF2,0
EDNRB,CECR2,0
TGM3,GABRP,0
FASN,CXCL9,0
CDH2,ZNF804A,0
SSTR2,MSLN,0
PIP5K1B,PABPC1L2B,0
GPR87,PLD1,0
TG,KY,0
SCUBE3,CTHRC1,0
DUSP15,EFCAB4A,0
FOSB,NELL2,0
FLJ10357,TMTC4,0
CD38,CPXM1,0
HSPB7,IL6ST,0
FLJ10357,PIK3C2G,0
NUP210,KLF8,0
RHOB,COL2A1,0
PGAP1,LPAR1,0
OAT,CLCA2,0
C2orf72,ZP3,0
KRT5,ZNF486,0
PIP,RPL36A,0
CFL2,ISX,0
EDIL3,EMP3,0
GPR87,MYOCD,0
RGS7BP,TOP2A,0
RHBDL3,BIRC5,0
EHD2,MKI67,0
DEFB1,ISM2,0
EHD2,CDCA5,0
PIK3R1,ABCC8,0
COL9A2,COPZ2,0
DSC3,TGM3,0
LRFN1,B3GAT1,0
KCNH2,QSOX1,0
RHOF,BUB1,0
HIST4H4,MCOLN2,0
PDE2A,RIMS3,0
HRASLS5,SLC26A6,0
ALDH1L2,SMARCD3,0
SOX15,ACOT11,0
SERP2,DIXDC1,0
PDPN,FLNC,0
NHS,PGM5,0
POPDC2,ZDHHC11,0
TMEM178,BCL2,0
TMEM45B,ACSM1,0
NRXN1,C3orf54,0
PROK1,SERP2,0
ADAMTSL3,C11orf93,0
ASXL3,STARD8,0
INMT,CHD5,0
EDN3,PABPC4L,0
GSTM5,SLIT3,0
FBXO2,NKAIN1,0
PKMYT1,CPNE6,0
FAP,BDH2,0
C5orf34,CCNJL,0
STXBP5L,PTP4A3,0
DPYS,WFDC1,0
PYGL,CA14,0
MPP6,ITGA1,0
CCDC108,PLSCR4,0
HLF,CXCL10,0
CTNND2,CAMKK2,0
CHD5,ABCG2,0
EFHD1,C14orf132,0
PEG3,PRDM11,0
KLF5,C14orf132,0
SYNM,CLIC3,0
KCNMB1,NAALAD2,0
DUSP15,CLSTN2,0
EZH2,DLX1,0
ATRNL1,PTGER3,0
DAB1,LPHN3,0
FBXO17,PCP4,0
TSLP,FBXL2,0
RBP1,ADH1B,0
TDRD1,NAV2,0
FUT3,RAB40A,0
DYNC1I1,KIAA0408,0
RHOB,GRIA3,0
MYOT,CCDC8,0
C5orf4,CALD1,0
APOBEC3G,CDCA3,0
SORCS1,SYNPO2,0
UNC5B,VGLL1,0
TRPM2,RIMS4,0
BCHE,TTK,0
KRT16,PDE5A,0
PLA1A,AMOT,0
SYCE1L,LPHN3,0
CHRNA2,PDGFC,0
FOXF1,FOXD1,0
C2CD4C,SPDEF,0
ALDH1L2,C4orf31,0
SERPINA11,PEAK1,0
SRD5A2,PLEKHA2,0
CD200,C11orf45,0
DUOX1,KCNH8,0
FHOD3,ASAM,0
LIX1,SLC25A27,0
SNPH,SCRN1,0
CA11,KCNG1,0
CHRDL1,FAT3,0
LIPE,RIMS4,0
TMEM37,DDO,0
STOX2,MFAP5,0
FERMT1,SLC27A2,0
SLC22A3,PALLD,0
TFCP2L1,MRGPRF,0
HS3ST3A1,IQCA1,0
ANO1,MKI67,0
CCDC64,CLSTN2,0
GPRIN1,MSRB3,0
CLDN11,NDRG4,0
SCGB1A1,SMPDL3B,0
SCARA5,STEAP2,0
LRAT,GOLM1,0
BATF,KCNK3,0
UNC5B,TRPV4,0
RPL22L1,COL13A1,0
TUBB3,NUPR2,0
SLC2A5,KCNJ5,0
ANGPTL4,PGR,0
NRP2,SELM,0
EDIL3,KRT17,0
KLF8,APOC1,0
CALD1,LSAMP,0
PRSS16,S100A14,0
OLFM4,NRXN1,0
ZNF711,WISP2,0
ZBTB7C,CPEB1,0
TBC1D1,SERPINA11,0
ANGPTL4,PRICKLE1,0
RHOF,HOXB13,0
ISX,PENK,0
CES1,NTM,0
PLK1,CCDC85A,0
NPR2,C11orf70,0
KLK2,PRR16,0
DAPP1,SEMA3E,0
HSD11B1,SLFN12,0
ISL1,B4GALNT4,0
RAB26,PALLD,0
ACTC1,SNAP47,0
SLC1A3,PRODH,0
PYGL,SPON1,0
FERMT1,DMD,0
FOXQ1,UNC5A,0
FGF2,TRPC4,0
SOX2,LRP4,0
TDRD6,COL4A6,0
ALDH1L2,IL6ST,0
TUBB4,SV2A,0
BATF,DNAJB4,0
PRDM8,SGK1,0
TGM4,PHYHD1,0
CHRFAM7A,KIF2C,0
AMOT,NOS1,0
PNMAL1,L3MBTL4,0
BDKRB2,TRIM29,0
PRAC,VWA5A,0
TGFBR3,TIMP3,0
CAV1,CDCA3,0
FAT2,RGNEF,0
EFNA5,CCDC3,0
PLAG1,DOK4,0
COL27A1,RAP1GAP,0
CTNND2,ADRA1D,0
LMOD1,C10orf116,0
FERMT2,SDC1,0
ST6GALNAC4,NAALADL1,0
EDA2R,NAALAD2,0
VWCE,DKK3,0
KCNQ5,POU5F1B,0
NUDT10,HR,0
SLC45A2,SERPINA11,0
KSR1,RAB34,0
ANK2,MYOZ1,0
RHBDL3,CA3,0
TCEAL7,GRIN3A,0
C5orf4,HSD11B1,0
LGALS3,PI16,0
SPAG5,TFF3,0
PCYT1B,SEMA5A,0
SSTR1,ASPH,0
PRDM5,C19orf33,0
C1orf183,FAM176A,0
ADM2,ZEB2,0
ADAMTSL3,POF1B,0
MYRIP,DUOXA2,0
RHOB,SPINK5,0
CCND2,GJA1,0
SPEG,KIAA1614,0
LRRK2,SLC26A3,0
C1orf175,ARHGAP23,0
KCNG3,TMEM158,0
PLAC9,TOP2A,0
HIST4H4,FAT2,0
SLC47A1,SGCE,0
AGR3,PRR7,0
LSAMP,TRPC1,0
RSPO3,CLSTN2,0
PAGE4,CYP3A5,0
TRPM8,PALM2AKAP2,0
PAQR6,GABRP,0
ZNF516,TWIST2,0
SDS,KCNAB1,0
KLK12,CD36,0
GSTA1,EMX2,0
PRODH,LYPD6B,0
RGN,CCDC64,0
WSCD2,NDP,0
GSTM5,SSTR1,0
ITGB6,MATK,0
ISL1,APOBEC3G,0
ITPR1,OGN,0
KCNQ4,CPT1B,0
CACNA2D1,RNF112,0
TRO,TMEM37,0
POU2F3,C16orf59,0
CCDC108,MPP2,0
SMARCD3,MECOM,0
CNR1,PTTG1,0
HSPB8,UBE2C,0
HLF,CTF1,0
B3GNT3,GSTA1,0
TMC5,ITIH5,0
CDCA8,S100A2,0
ZGLP1,SHISA9,0
INSM1,COL13A1,0
GFRA1,CHIT1,0
AKR1C2,ONECUT2,0
ENTPD5,KIAA1644,0
SEC23A,THSD7B,0
CAP2,DNAJB5,0
TUBB2A,PDE6B,0
MSH5,LRP4,0
AKR1B1,FOSL1,0
SCGB2A1,TGFB1I1,0
ASPA,MEIS1,0
FEV,CSRP1,0
ACTC1,ENPP6,0
ARHGAP20,CXorf57,0
KRT7,SH3BGR,0
LPCAT2,CFD,0
GCOM1,DKK3,0
CYTL1,AKR1C2,0
LRIG1,PRDM8,0
C6orf174,CPAMD8,0
S100A14,ZP3,0
CA11,FADS1,0
PHLDA1,ADRA2B,0
CASQ1,SPON2,0
GPR109A,UHRF1,0
CNN1,CCDC60,0
GNAL,FHL1,0
PCDHB8,C1orf190,0
PITPNM3,DSC3,0
CCK,ADAM28,0
TLR3,PAQR8,0
PDLIM7,SLITRK6,0
JAZF1,SLC25A27,0
STEAP1,GLDN,0
SH3PXD2B,CDHR1,0
FOXI1,SFTPA2,0
C16orf89,PDGFD,0
MKI67,SRD5A2,0
MYRIP,ENTPD5,0
SNAI2,BCL11A,0
GATA5,ST6GAL2,0
CASQ1,SLC15A1,0
RHOF,MUC6,0
CCDC85A,ABO,0
PLAC9,RNF180,0
QRICH2,ADRA1D,0
ACTN2,B3GAT1,0
TUBB4,SH3RF1,0
NDRG4,REC8,0
MAPK8IP2,APBA2,0
KRT7,SLC16A4,0
ATP2B4,PDGFD,0
GTSE1,GPX8,0
B3GNT3,GIPC2,0
MAPK8IP2,ABP1,0
LRIG1,CPLX1,0
LFNG,SV2B,0
DUOXA2,STAC2,0
C1QTNF1,BRSK2,0
HSPB6,ZSCAN20,0
ETNK2,ZP3,0
TLR3,LRP1B,0
MUC6,CDC42EP3,0
DST,PRDM8,0
FAM83B,SEC23A,0
CYP3A5,ALDH2,0
APOBEC3G,C11orf70,0
EFS,TMEM184A,0
RNF180,ADCY5,0
MMP11,FLRT3,0
DPYSL3,RASL10B,0
C7orf58,PDGFD,0
POF1B,GJC1,0
MR1,POU5F1B,0
GPM6B,PRTFDC1,0
MAP1A,CD40,0
TMEM154,VGLL1,0
KCNG3,DAAM2,0
PDE2A,SLMAP,0
GPR124,ABCC4,0
LRRK2,PTH1R,0
CLIC3,PDGFC,0
UCHL1,CHST11,0
EDN3,S100A2,0
FAT4,UNC5C,0
CDO1,HIF3A,0
LRAT,ODZ3,0
PRKG2,SLC12A8,0
ABCC9,ARMCX1,0
FMN2,PTCHD1,0
ISM2,MSRB3,0
CCDC80,PIP5K1B,0
TCF7L1,REC8,0
MPP2,ACTA1,0
LFNG,C16orf45,0
ATOH8,NDRG4,0
HRASLS5,DUOXA2,0
TP53INP1,DNAJB5,0
LGI3,ABCG2,0
CDO1,TNFRSF10D,0
SKA3,PLXNB3,0
TNS1,MUC6,0
SOX2,LRMP,0
FGF2,BDH2,0
ETNK2,PYCR1,0
ACTC1,FRMD3,0
MBNL2,EPHA5,0
SOX10,TSPAN18,0
CPNE5,GOLM1,0
DPYS,TRPV4,0
RAB38,SERPINF1,0
VILL,PTPLAD2,0
ITGBL1,SLC2A5,0
KIRREL,BICD1,0
RPL22L1,NRK,0
PYGL,PODXL2,0
BEND5,PLA2G2A,0
NUDT10,PCDHGB1,0
LARGE,EMX2,0
MACC1,KITLG,0
PHF21B,REEP2,0
CASKIN1,SCNN1A,0
LPCAT2,DDO,0
ITGB8,GABRB3,0
HSPB2,MCC,0
STOM,RAC3,0
PDLIM1,SPON1,0
BHMT2,TMEM35,0
FGFR2,SEPT3,0
P2RX2,NACAD,0
PAQR5,EFCAB4A,0
CAMK2N2,RUNX1T1,0
ABCC6,HOXA7,0
MELK,SHISA9,0
ROR2,DKK3,0
CCK,KCNG1,0
PHYHIPL,GFRA2,0
SLC2A9,MCF2,0
TLR2,PPP2R2B,0
STEAP1B,KY,0
DUSP4,IL33,0
FMN2,ZNF655,0
C5orf4,LENG9,0
TSHZ3,MPP2,0
LIPE,DEFB1,0
ZNF483,SYCE1L,0
TGFBR3,RGNEF,0
FADS1,FGFR2,0
FLNA,PYCR1,0
MYL9,ABCC4,0
CASQ1,BCL2,0
ACTA1,BMP5,0
ANO5,C11orf70,0
FAM65B,LRRK2,0
BDKRB2,ACSL4,0
CYP4B1,APBA2,0
FERMT1,SLC15A1,0
TOP2A,MEIS2,0
B4GALNT4,C4A,0
SLFN13,CLIP3,0
ELF4,GGT6,0
ITGB8,FUT2,0
APOBEC3D,CHTF18,0
SLC24A3,FAM176A,0
PHLDA1,DUSP2,0
HES4,PNCK,0
PTPLAD2,NDRG2,0
SMOC1,PNCK,0
PIPOX,SRCIN1,0
TRIM36,CECR2,0
FAM167A,NTF3,0
PPAPDC3,ZEB2,0
BDNF,TRERF1,0
MPP2,ST8SIA1,0
COL23A1,CCDC64,0
TLCD1,PAPPA,0
MATK,EMP3,0
C15orf41,CD177,0
SCGB1A1,SYNPO2,0
BNC2,TGM3,0
RSPO3,CENPN,0
POPDC2,GPR124,0
AKR1C2,DKK3,0
PYGL,C10orf116,0
CAMKK2,NCAM1,0
CLDN11,ITGAX,0
GJB4,CNTFR,0
LIMS2,STEAP2,0
KCTD14,SV2A,0
ANO7,DHDPSL,0
MYBL2,ELF4,0
EDA2R,PDE6B,0
PCDH10,ZNF486,0
CD36,PEG3,0
CYTL1,TRPC1,0
UCHL1,S1PR5,0
NEGR1,DDO,0
JPH4,GCNT1,0
MAPK8IP2,RIMS3,0
ETNK2,PDZRN4,0
CXCL9,BEND5,0
SERP2,CRISP3,0
PARM1,LSAMP,0
KLK2,B4GALNT4,0
GABRP,SGCE,0
RPRM,RGS7BP,0
GPR160,CEL,0
EPB41L3,GPX8,0
APOC1,PCSK6,0
NUDT8,SPARCL1,0
ITGBL1,TFF3,0
TINAGL1,NRP2,0
C14orf37,GCNT4,0
DOK7,CXCL17,0
ALDH1L2,COL4A6,0
LRMP,GJC1,0
PABPC1L,NETO2,0
HIST3H2A,SLC38A5,0
CLDN8,KRT4,0
ELAVL2,FOXP2,0
PLLP,C8orf84,0
FAM189A1,GJB4,0
CELSR3,MBNL2,0
KCNMB1,CACNA2D3,0
TCN2,ABO,0
PGAP1,COLEC12,0
FUT3,AVPI1,0
SSTR1,RPL22L1,0
SOX2,KLF8,0
KCNMB1,SERPINB11,0
PDPN,FAM46A,0
SCARA3,AK5,0
RBPMS2,METTL7A,0
ITGB6,GPR75,0
NRXN3,NDP,0
CD207,LENG9,0
KIAA1324,SPTLC3,0
HLF,PHLDA1,0
PCP4,LCN2,0
PLAC9,APOBEC3G,0
SEMA3D,SSTR2,0
ANO5,FAM92A1,0
ITIH5,GPR98,0
PDE7B,DBNDD1,0
DNAJB5,IGF2BP2,0
ITPRIPL1,TMEM106A,0
GRIN3A,PPAPDC3,0
DSC3,CELF2,0
ITGA2,HJURP,0
RERG,NRXN1,0
TRO,COL2A1,0
STXBP5L,PNMAL2,0
LUZP2,GPX3,0
QRICH2,SLC27A2,0
LY6K,POU5F1B,0
MAP1B,SCARA3,0
MARCKSL1,CHGB,0
PLA1A,EMILIN3,0
